Invoice no,Customer id,Product id,Invoice date,Shopping mall,Category,Price,Gender,Age,Payment method
INV03394,C00848,P00271,2024-03-27,MK,Toys,108.14,F,19,Credit Card
INV03394,C00848,P00387,2024-03-27,MK,Books,197.4,F,19,Credit Card
INV03394,C00848,P00296,2024-03-27,MK,Electronics,4537.01,F,19,Credit Card
INV03394,C00848,P00472,2024-03-27,MK,Groceries,189.87,F,19,Credit Card
INV03395,C00285,P00271,2025-04-19,CYB,Toys,108.14,F,21,Cash
INV03395,C00285,P00216,2025-04-19,CYB,Clothing,473.85,F,21,Cash
INV03396,C00776,P00145,2024-07-27,TKO,Clothing,366.5,F,56,Credit Card
INV03396,C00776,P00100,2024-07-27,TKO,Toys,107.66,F,56,Credit Card
INV03396,C00776,P00526,2024-07-27,TKO,Books,455.15,F,56,Credit Card
INV03396,C00776,P00083,2024-07-27,TKO,Groceries,80.69,F,56,Credit Card
INV03397,C00084,P00139,2025-10-28,MK,Clothing,272.87,M,55,Credit Card
INV03397,C00084,P00391,2025-10-28,MK,Toys,126.47,M,55,Credit Card
INV03397,C00084,P00288,2025-10-28,MK,Toys,129.21,M,55,Credit Card
INV03397,C00084,P00213,2025-10-28,MK,Electronics,1696.13,M,55,Credit Card
INV03398,C00049,P00455,2025-09-30,TKO,Electronics,5400.69,F,54,Cash
INV03398,C00049,P00128,2025-09-30,TKO,Electronics,2133.93,F,54,Cash
INV03398,C00049,P00357,2025-09-30,TKO,Toys,99.07,F,54,Cash
INV03398,C00049,P00509,2025-09-30,TKO,Clothing,998.8,F,54,Cash
INV03398,C00049,P00070,2025-09-30,TKO,Electronics,2416.27,F,54,Cash
INV03399,C01105,P00103,2024-03-09,ST,Groceries,243.22,F,43,Cash
INV03399,C01105,P00478,2024-03-09,ST,Clothing,924.2,F,43,Cash
INV03399,C01105,P00264,2024-03-09,ST,Clothing,595.5,F,43,Cash
INV03400,C00630,P00015,2024-12-24,CYB,Groceries,272.09,M,19,Cash
INV03401,C00897,P00032,2025-11-19,TKO,Electronics,4872.94,F,30,Credit Card
INV03401,C00897,P00073,2025-11-19,TKO,Groceries,218.58,F,30,Credit Card
INV03401,C00897,P00083,2025-11-19,TKO,Groceries,80.69,F,30,Credit Card
INV03401,C00897,P00329,2025-11-19,TKO,Electronics,5190.56,F,30,Credit Card
INV03401,C00897,P00110,2025-11-19,TKO,Electronics,4316.58,F,30,Credit Card
INV03402,C00211,P00271,2024-10-14,ST,Toys,108.14,F,30,Cash
INV03402,C00211,P00387,2024-10-14,ST,Books,197.4,F,30,Cash
INV03402,C00211,P00462,2024-10-14,ST,Clothing,929.91,F,30,Cash
INV03403,C00619,P00223,2024-03-09,MK,Electronics,5190.78,F,23,Credit Card
INV03403,C00619,P00399,2024-03-09,MK,Groceries,58.82,F,23,Credit Card
INV03404,C00674,P00511,2025-05-28,CYB,Clothing,329.16,F,60,Mobile Payment
INV03404,C00674,P00142,2025-05-28,CYB,Electronics,1518.5,F,60,Mobile Payment
INV03404,C00674,P00059,2025-05-28,CYB,Electronics,2513.02,F,60,Mobile Payment
INV03404,C00674,P00369,2025-05-28,CYB,Electronics,4089.34,F,60,Mobile Payment
INV03405,C00192,P00270,2025-11-15,TKO,Electronics,1546.75,F,51,Credit Card
INV03406,C00584,P00170,2025-11-02,TKO,Clothing,734.01,M,28,Credit Card
INV03406,C00584,P00290,2025-11-02,TKO,Books,313.87,M,28,Credit Card
INV03406,C00584,P00185,2025-11-02,TKO,Clothing,284.8,M,28,Credit Card
INV03407,C00064,P00499,2025-08-01,CYB,Books,218.54,F,41,Credit Card
INV03407,C00064,P00159,2025-08-01,CYB,Clothing,656.97,F,41,Credit Card
INV03407,C00064,P00325,2025-08-01,CYB,Clothing,338.45,F,41,Credit Card
INV03408,C00800,P00271,2024-10-21,ST,Toys,108.14,F,20,Cash
INV03408,C00800,P00387,2024-10-21,ST,Books,197.4,F,20,Cash
INV03409,C00697,P00005,2025-05-30,ST,Books,279.14,F,30,Credit Card
INV03409,C00697,P00043,2025-05-30,ST,Toys,129.23,F,30,Credit Card
INV03409,C00697,P00130,2025-05-30,ST,Books,66.75,F,30,Credit Card
INV03410,C01043,P00035,2025-04-12,ST,Clothing,566.95,M,41,Mobile Payment
INV03410,C01043,P00288,2025-04-12,ST,Toys,129.21,M,41,Mobile Payment
INV03411,C01149,P00514,2025-12-19,MK,Electronics,2469.68,F,43,Cash
INV03412,C00056,P00421,2024-05-24,CYB,Electronics,2837.46,F,48,Credit Card
INV03413,C00307,P00233,2025-05-21,ST,Books,272.95,M,36,Cash
INV03413,C00307,P00508,2025-05-21,ST,Electronics,2107.43,M,36,Cash
INV03413,C00307,P00157,2025-05-21,ST,Toys,101.52,M,36,Cash
INV03414,C00441,P00199,2024-06-13,ST,Books,321.32,M,20,Credit Card
INV03415,C00595,P00270,2024-12-05,TKO,Electronics,1546.75,M,19,Mobile Payment
INV03415,C00595,P00442,2024-12-05,TKO,Toys,129.62,M,19,Mobile Payment
INV03415,C00595,P00506,2024-12-05,TKO,Clothing,812.21,M,19,Mobile Payment
INV03416,C01152,P00271,2024-12-06,CYB,Toys,108.14,M,56,Cash
INV03416,C01152,P00387,2024-12-06,CYB,Books,197.4,M,56,Cash
INV03417,C01051,P00255,2024-01-21,ST,Books,431.82,M,38,Cash
INV03417,C01051,P00521,2024-01-21,ST,Toys,116.89,M,38,Cash
INV03417,C01051,P00247,2024-01-21,ST,Clothing,825.56,M,38,Cash
INV03417,C01051,P00110,2024-01-21,ST,Electronics,4316.58,M,38,Cash
INV03418,C00997,P00528,2025-10-08,TKO,Clothing,954.36,F,22,Credit Card
INV03418,C00997,P00248,2025-10-08,TKO,Clothing,235.92,F,22,Credit Card
INV03418,C00997,P00280,2025-10-08,TKO,Clothing,844.94,F,22,Credit Card
INV03418,C00997,P00357,2025-10-08,TKO,Toys,99.07,F,22,Credit Card
INV03419,C01056,P00271,2024-08-12,ST,Toys,108.14,F,39,Credit Card
INV03419,C01056,P00387,2024-08-12,ST,Books,197.4,F,39,Credit Card
INV03419,C01056,P00199,2024-08-12,ST,Books,321.32,F,39,Credit Card
INV03419,C01056,P00262,2024-08-12,ST,Books,343.05,F,39,Credit Card
INV03420,C00870,P00122,2024-07-29,MK,Electronics,4331.85,M,34,Mobile Payment
INV03421,C00908,P00402,2025-03-27,MK,Toys,112.28,M,52,Credit Card
INV03421,C00908,P00104,2025-03-27,MK,Electronics,4642.62,M,52,Credit Card
INV03422,C00879,P00180,2024-02-08,TKO,Clothing,456.75,F,19,Credit Card
INV03422,C00879,P00377,2024-02-08,TKO,Toys,145.73,F,19,Credit Card
INV03423,C01029,P00183,2025-09-07,ST,Groceries,219.62,M,34,Cash
INV03423,C01029,P00065,2025-09-07,ST,Clothing,467.57,M,34,Cash
INV03423,C01029,P00243,2025-09-07,ST,Books,583.76,M,34,Cash
INV03423,C01029,P00364,2025-09-07,ST,Electronics,3224.3,M,34,Cash
INV03423,C01029,P00393,2025-09-07,ST,Electronics,4632.3,M,34,Cash
INV03424,C00055,P00204,2025-08-31,CYB,Electronics,5341.9,M,51,Credit Card
INV03424,C00055,P00505,2025-08-31,CYB,Electronics,4314.07,M,51,Credit Card
INV03424,C00055,P00474,2025-08-31,CYB,Electronics,4339.09,M,51,Credit Card
INV03424,C00055,P00494,2025-08-31,CYB,Clothing,827.89,M,51,Credit Card
INV03425,C00195,P00178,2025-05-03,MK,Toys,129.43,F,33,Credit Card
INV03425,C00195,P00483,2025-05-03,MK,Electronics,2906.37,F,33,Credit Card
INV03425,C00195,P00273,2025-05-03,MK,Electronics,1951.47,F,33,Credit Card
INV03425,C00195,P00418,2025-05-03,MK,Clothing,435.68,F,33,Credit Card
INV03426,C00254,P00235,2025-01-08,CYB,Toys,102.83,M,23,Cash
INV03427,C01134,P00479,2024-01-09,MK,Toys,127.7,M,41,Credit Card
INV03427,C01134,P00132,2024-01-09,MK,Toys,125.21,M,41,Credit Card
INV03427,C01134,P00182,2024-01-09,MK,Groceries,94.38,M,41,Credit Card
INV03427,C01134,P00242,2024-01-09,MK,Electronics,1736.71,M,41,Credit Card
INV03427,C01134,P00351,2024-01-09,MK,Toys,136.04,M,41,Credit Card
INV03428,C00785,P00031,2024-06-08,ST,Clothing,614.63,M,35,Mobile Payment
INV03428,C00785,P00120,2024-06-08,ST,Books,73.26,M,35,Mobile Payment
INV03428,C00785,P00204,2024-06-08,ST,Electronics,5341.9,M,35,Mobile Payment
INV03429,C00124,P00528,2024-10-09,ST,Clothing,954.36,F,31,Mobile Payment
INV03429,C00124,P00380,2024-10-09,ST,Groceries,282.43,F,31,Mobile Payment
INV03430,C00002,P00111,2024-11-23,TKO,Electronics,2021.65,M,47,Cash
INV03430,C00002,P00382,2024-11-23,TKO,Electronics,1564.6,M,47,Cash
INV03430,C00002,P00031,2024-11-23,TKO,Clothing,614.63,M,47,Cash
INV03431,C01114,P00161,2025-01-20,TKO,Clothing,820.56,M,51,Credit Card
INV03431,C01114,P00468,2025-01-20,TKO,Electronics,2358.98,M,51,Credit Card
INV03432,C01159,P00041,2024-05-10,CYB,Clothing,400.92,M,49,Credit Card
INV03432,C01159,P00496,2024-05-10,CYB,Electronics,2383.0,M,49,Credit Card
INV03432,C01159,P00194,2024-05-10,CYB,Books,204.5,M,49,Credit Card
INV03432,C01159,P00188,2024-05-10,CYB,Electronics,1426.94,M,49,Credit Card
INV03432,C01159,P00030,2024-05-10,CYB,Groceries,251.97,M,49,Credit Card
INV03433,C01129,P00155,2025-02-17,MK,Clothing,480.44,F,18,Credit Card
INV03433,C01129,P00062,2025-02-17,MK,Books,355.55,F,18,Credit Card
INV03433,C01129,P00286,2025-02-17,MK,Clothing,873.2,F,18,Credit Card
INV03433,C01129,P00148,2025-02-17,MK,Electronics,5029.06,F,18,Credit Card
INV03433,C01129,P00288,2025-02-17,MK,Toys,129.21,F,18,Credit Card
INV03434,C00378,P00311,2024-02-04,CYB,Electronics,5583.26,M,48,Cash
INV03434,C00378,P00080,2024-02-04,CYB,Books,352.55,M,48,Cash
INV03434,C00378,P00495,2024-02-04,CYB,Books,129.52,M,48,Cash
INV03434,C00378,P00129,2024-02-04,CYB,Clothing,402.61,M,48,Cash
INV03435,C00011,P00107,2025-10-18,MK,Books,309.9,M,49,Credit Card
INV03435,C00011,P00251,2025-10-18,MK,Clothing,403.72,M,49,Credit Card
INV03435,C00011,P00349,2025-10-18,MK,Clothing,308.79,M,49,Credit Card
INV03435,C00011,P00296,2025-10-18,MK,Electronics,4537.01,M,49,Credit Card
INV03436,C00229,P00271,2025-01-23,CYB,Toys,108.14,M,60,Credit Card
INV03436,C00229,P00387,2025-01-23,CYB,Books,197.4,M,60,Credit Card
INV03437,C00405,P00364,2025-03-18,TKO,Electronics,3224.3,M,45,Cash
INV03438,C00939,P00463,2024-02-07,ST,Books,245.72,M,37,Credit Card
INV03439,C00441,P00302,2024-09-11,CYB,Toys,101.58,M,20,Credit Card
INV03439,C00441,P00393,2024-09-11,CYB,Electronics,4632.3,M,20,Credit Card
INV03440,C00045,P00388,2025-01-21,CYB,Electronics,1661.09,F,29,Cash
INV03440,C00045,P00361,2025-01-21,CYB,Books,501.74,F,29,Cash
INV03440,C00045,P00478,2025-01-21,CYB,Clothing,924.2,F,29,Cash
INV03440,C00045,P00065,2025-01-21,CYB,Clothing,467.57,F,29,Cash
INV03441,C00777,P00509,2024-02-19,CYB,Clothing,998.8,M,28,Credit Card
INV03441,C00777,P00002,2024-02-19,CYB,Electronics,5462.98,M,28,Credit Card
INV03441,C00777,P00535,2024-02-19,CYB,Toys,124.23,M,28,Credit Card
INV03441,C00777,P00373,2024-02-19,CYB,Clothing,316.1,M,28,Credit Card
INV03442,C01022,P00003,2025-12-22,TKO,Groceries,166.36,M,18,Credit Card
INV03442,C01022,P00471,2025-12-22,TKO,Clothing,898.14,M,18,Credit Card
INV03443,C00881,P00423,2025-10-02,CYB,Toys,98.8,F,43,Cash
INV03443,C00881,P00350,2025-10-02,CYB,Electronics,2374.44,F,43,Cash
INV03443,C00881,P00205,2025-10-02,CYB,Books,204.74,F,43,Cash
INV03443,C00881,P00145,2025-10-02,CYB,Clothing,366.5,F,43,Cash
INV03444,C01090,P00257,2025-09-07,CYB,Groceries,79.2,M,32,Cash
INV03444,C01090,P00217,2025-09-07,CYB,Groceries,60.05,M,32,Cash
INV03444,C01090,P00433,2025-09-07,CYB,Clothing,284.21,M,32,Cash
INV03444,C01090,P00154,2025-09-07,CYB,Toys,142.5,M,32,Cash
INV03444,C01090,P00244,2025-09-07,CYB,Groceries,190.75,M,32,Cash
INV03445,C00713,P00038,2025-03-22,TKO,Books,260.06,F,59,Cash
INV03445,C00713,P00062,2025-03-22,TKO,Books,355.55,F,59,Cash
INV03445,C00713,P00161,2025-03-22,TKO,Clothing,820.56,F,59,Cash
INV03445,C00713,P00186,2025-03-22,TKO,Clothing,961.86,F,59,Cash
INV03445,C00713,P00178,2025-03-22,TKO,Toys,129.43,F,59,Cash
INV03446,C00978,P00005,2025-11-17,CYB,Books,279.14,M,36,Cash
INV03446,C00978,P00262,2025-11-17,CYB,Books,343.05,M,36,Cash
INV03446,C00978,P00379,2025-11-17,CYB,Clothing,665.29,M,36,Cash
INV03446,C00978,P00295,2025-11-17,CYB,Electronics,4643.41,M,36,Cash
INV03447,C01064,P00270,2025-02-22,TKO,Electronics,1546.75,F,36,Cash
INV03447,C01064,P00442,2025-02-22,TKO,Toys,129.62,F,36,Cash
INV03448,C00718,P00365,2025-09-26,TKO,Clothing,375.42,M,25,Credit Card
INV03448,C00718,P00496,2025-09-26,TKO,Electronics,2383.0,M,25,Credit Card
INV03448,C00718,P00507,2025-09-26,TKO,Clothing,386.59,M,25,Credit Card
INV03448,C00718,P00146,2025-09-26,TKO,Books,205.1,M,25,Credit Card
INV03448,C00718,P00456,2025-09-26,TKO,Electronics,2651.34,M,25,Credit Card
INV03449,C00492,P00270,2025-05-22,ST,Electronics,1546.75,M,39,Cash
INV03449,C00492,P00442,2025-05-22,ST,Toys,129.62,M,39,Cash
INV03450,C01008,P00120,2025-07-09,MK,Books,73.26,F,38,Credit Card
INV03450,C01008,P00057,2025-07-09,MK,Electronics,4624.48,F,38,Credit Card
INV03450,C01008,P00433,2025-07-09,MK,Clothing,284.21,F,38,Credit Card
INV03450,C01008,P00522,2025-07-09,MK,Clothing,515.52,F,38,Credit Card
INV03451,C00103,P00308,2025-08-27,CYB,Electronics,5637.63,F,33,Cash
INV03451,C00103,P00113,2025-08-27,CYB,Books,401.25,F,33,Cash
INV03451,C00103,P00400,2025-08-27,CYB,Electronics,3858.16,F,33,Cash
INV03451,C00103,P00001,2025-08-27,CYB,Groceries,232.56,F,33,Cash
INV03451,C00103,P00018,2025-08-27,CYB,Clothing,484.96,F,33,Cash
INV03452,C00213,P00270,2025-06-28,TKO,Electronics,1546.75,F,52,Mobile Payment
INV03452,C00213,P00442,2025-06-28,TKO,Toys,129.62,F,52,Mobile Payment
INV03453,C01111,P00470,2025-07-19,TKO,Toys,136.95,M,29,Mobile Payment
INV03454,C00185,P00127,2024-05-08,MK,Clothing,669.91,F,59,Credit Card
INV03454,C00185,P00351,2024-05-08,MK,Toys,136.04,F,59,Credit Card
INV03455,C00977,P00404,2025-07-12,TKO,Toys,148.86,M,47,Credit Card
INV03455,C00977,P00368,2025-07-12,TKO,Clothing,618.82,M,47,Credit Card
INV03456,C00764,P00198,2025-03-01,MK,Toys,142.51,F,25,Credit Card
INV03456,C00764,P00517,2025-03-01,MK,Books,80.53,F,25,Credit Card
INV03456,C00764,P00069,2025-03-01,MK,Toys,99.61,F,25,Credit Card
INV03456,C00764,P00489,2025-03-01,MK,Groceries,277.39,F,25,Credit Card
INV03457,C00458,P00271,2024-07-13,CYB,Toys,108.14,M,33,Cash
INV03457,C00458,P00387,2024-07-13,CYB,Books,197.4,M,33,Cash
INV03457,C00458,P00334,2024-07-13,CYB,Books,323.8,M,33,Cash
INV03458,C00679,P00157,2025-10-02,CYB,Toys,101.52,F,20,Credit Card
INV03458,C00679,P00227,2025-10-02,CYB,Electronics,1522.25,F,20,Credit Card
INV03458,C00679,P00214,2025-10-02,CYB,Electronics,1984.29,F,20,Credit Card
INV03459,C00022,P00377,2025-07-01,MK,Toys,145.73,F,43,Cash
INV03460,C00103,P00409,2025-01-03,TKO,Electronics,1611.32,F,33,Cash
INV03460,C00103,P00005,2025-01-03,TKO,Books,279.14,F,33,Cash
INV03460,C00103,P00338,2025-01-03,TKO,Groceries,236.45,F,33,Cash
INV03461,C00393,P00382,2025-12-15,MK,Electronics,1564.6,M,52,Mobile Payment
INV03461,C00393,P00415,2025-12-15,MK,Books,120.4,M,52,Mobile Payment
INV03461,C00393,P00059,2025-12-15,MK,Electronics,2513.02,M,52,Mobile Payment
INV03462,C00474,P00050,2024-07-03,MK,Books,458.19,F,32,Credit Card
INV03463,C01067,P00270,2024-07-18,TKO,Electronics,1546.75,F,60,Cash
INV03463,C01067,P00442,2024-07-18,TKO,Toys,129.62,F,60,Cash
INV03463,C01067,P00248,2024-07-18,TKO,Clothing,235.92,F,60,Cash
INV03464,C00586,P00326,2024-01-01,ST,Groceries,223.84,M,53,Cash
INV03464,C00586,P00366,2024-01-01,ST,Electronics,2432.99,M,53,Cash
INV03464,C00586,P00030,2024-01-01,ST,Groceries,251.97,M,53,Cash
INV03465,C00683,P00325,2024-06-26,CYB,Clothing,338.45,F,40,Mobile Payment
INV03465,C00683,P00502,2024-06-26,CYB,Electronics,4341.91,F,40,Mobile Payment
INV03465,C00683,P00449,2024-06-26,CYB,Electronics,2659.21,F,40,Mobile Payment
INV03465,C00683,P00193,2024-06-26,CYB,Electronics,2641.9,F,40,Mobile Payment
INV03466,C01030,P00110,2025-07-22,ST,Electronics,4316.58,F,24,Mobile Payment
INV03466,C01030,P00235,2025-07-22,ST,Toys,102.83,F,24,Mobile Payment
INV03466,C01030,P00308,2025-07-22,ST,Electronics,5637.63,F,24,Mobile Payment
INV03466,C01030,P00004,2025-07-22,ST,Electronics,1561.48,F,24,Mobile Payment
INV03467,C00020,P00361,2025-06-23,MK,Books,501.74,M,55,Cash
INV03467,C00020,P00519,2025-06-23,MK,Groceries,263.59,M,55,Cash
INV03467,C00020,P00180,2025-06-23,MK,Clothing,456.75,M,55,Cash
INV03468,C00017,P00270,2025-07-14,TKO,Electronics,1546.75,M,44,Credit Card
INV03468,C00017,P00442,2025-07-14,TKO,Toys,129.62,M,44,Credit Card
INV03469,C00010,P00270,2025-12-03,TKO,Electronics,1546.75,M,50,Cash
INV03469,C00010,P00442,2025-12-03,TKO,Toys,129.62,M,50,Cash
INV03469,C00010,P00125,2025-12-03,TKO,Toys,134.5,M,50,Cash
INV03470,C00127,P00176,2025-11-30,TKO,Clothing,623.48,F,36,Credit Card
INV03470,C00127,P00430,2025-11-30,TKO,Electronics,4225.91,F,36,Credit Card
INV03470,C00127,P00067,2025-11-30,TKO,Toys,109.09,F,36,Credit Card
INV03470,C00127,P00150,2025-11-30,TKO,Electronics,1437.58,F,36,Credit Card
INV03470,C00127,P00200,2025-11-30,TKO,Books,121.94,F,36,Credit Card
INV03471,C00056,P00518,2025-05-01,TKO,Electronics,5447.33,F,48,Credit Card
INV03471,C00056,P00528,2025-05-01,TKO,Clothing,954.36,F,48,Credit Card
INV03471,C00056,P00023,2025-05-01,TKO,Clothing,330.7,F,48,Credit Card
INV03471,C00056,P00334,2025-05-01,TKO,Books,323.8,F,48,Credit Card
INV03472,C00380,P00081,2025-12-17,TKO,Electronics,2602.3,F,38,Cash
INV03472,C00380,P00374,2025-12-17,TKO,Books,116.89,F,38,Cash
INV03472,C00380,P00021,2025-12-17,TKO,Groceries,260.15,F,38,Cash
INV03473,C01001,P00421,2024-08-05,TKO,Electronics,2837.46,M,32,Cash
INV03473,C01001,P00514,2024-08-05,TKO,Electronics,2469.68,M,32,Cash
INV03473,C01001,P00229,2024-08-05,TKO,Toys,138.76,M,32,Cash
INV03474,C00544,P00407,2024-10-21,ST,Electronics,2684.77,F,38,Mobile Payment
INV03474,C00544,P00272,2024-10-21,ST,Toys,104.52,F,38,Mobile Payment
INV03474,C00544,P00010,2024-10-21,ST,Electronics,2699.14,F,38,Mobile Payment
INV03475,C00027,P00094,2025-09-29,TKO,Toys,106.69,M,24,Credit Card
INV03475,C00027,P00071,2025-09-29,TKO,Clothing,802.18,M,24,Credit Card
INV03475,C00027,P00183,2025-09-29,TKO,Groceries,219.62,M,24,Credit Card
INV03475,C00027,P00529,2025-09-29,TKO,Clothing,714.77,M,24,Credit Card
INV03475,C00027,P00519,2025-09-29,TKO,Groceries,263.59,M,24,Credit Card
INV03476,C00019,P00193,2025-05-17,TKO,Electronics,2641.9,M,54,Cash
INV03477,C00509,P00419,2024-09-22,TKO,Clothing,839.84,F,36,Cash
INV03477,C00509,P00382,2024-09-22,TKO,Electronics,1564.6,F,36,Cash
INV03477,C00509,P00495,2024-09-22,TKO,Books,129.52,F,36,Cash
INV03477,C00509,P00009,2024-09-22,TKO,Clothing,644.69,F,36,Cash
INV03478,C00617,P00187,2024-02-15,TKO,Groceries,189.37,F,58,Credit Card
INV03479,C01096,P00396,2025-09-21,TKO,Electronics,4507.3,F,47,Cash
INV03479,C01096,P00225,2025-09-21,TKO,Electronics,2307.01,F,47,Cash
INV03479,C01096,P00083,2025-09-21,TKO,Groceries,80.69,F,47,Cash
INV03479,C01096,P00184,2025-09-21,TKO,Groceries,67.23,F,47,Cash
INV03479,C01096,P00283,2025-09-21,TKO,Toys,128.17,F,47,Cash
INV03480,C00227,P00457,2025-08-12,MK,Clothing,812.17,F,45,Cash
INV03480,C00227,P00408,2025-08-12,MK,Books,547.16,F,45,Cash
INV03480,C00227,P00095,2025-08-12,MK,Toys,105.53,F,45,Cash
INV03481,C00611,P00288,2025-01-03,ST,Toys,129.21,M,20,Mobile Payment
INV03481,C00611,P00398,2025-01-03,ST,Clothing,514.83,M,20,Mobile Payment
INV03481,C00611,P00391,2025-01-03,ST,Toys,126.47,M,20,Mobile Payment
INV03481,C00611,P00200,2025-01-03,ST,Books,121.94,M,20,Mobile Payment
INV03482,C00008,P00248,2025-07-28,TKO,Clothing,235.92,F,49,Cash
INV03482,C00008,P00046,2025-07-28,TKO,Clothing,534.22,F,49,Cash
INV03482,C00008,P00318,2025-07-28,TKO,Electronics,5426.45,F,49,Cash
INV03483,C00372,P00375,2024-06-05,TKO,Electronics,2985.15,M,34,Cash
INV03483,C00372,P00493,2024-06-05,TKO,Clothing,390.27,M,34,Cash
INV03483,C00372,P00076,2024-06-05,TKO,Books,79.21,M,34,Cash
INV03483,C00372,P00072,2024-06-05,TKO,Electronics,1461.85,M,34,Cash
INV03483,C00372,P00084,2024-06-05,TKO,Toys,144.22,M,34,Cash
INV03484,C01044,P00280,2024-07-24,TKO,Clothing,844.94,M,43,Cash
INV03484,C01044,P00366,2024-07-24,TKO,Electronics,2432.99,M,43,Cash
INV03484,C01044,P00243,2024-07-24,TKO,Books,583.76,M,43,Cash
INV03484,C01044,P00386,2024-07-24,TKO,Toys,109.16,M,43,Cash
INV03485,C00770,P00033,2024-07-28,CYB,Electronics,3038.85,M,29,Mobile Payment
INV03485,C00770,P00012,2024-07-28,CYB,Groceries,45.02,M,29,Mobile Payment
INV03485,C00770,P00292,2024-07-28,CYB,Electronics,3041.86,M,29,Mobile Payment
INV03485,C00770,P00139,2024-07-28,CYB,Clothing,272.87,M,29,Mobile Payment
INV03486,C00339,P00507,2025-11-28,TKO,Clothing,386.59,F,24,Credit Card
INV03486,C00339,P00071,2025-11-28,TKO,Clothing,802.18,F,24,Credit Card
INV03486,C00339,P00161,2025-11-28,TKO,Clothing,820.56,F,24,Credit Card
INV03486,C00339,P00348,2025-11-28,TKO,Electronics,1714.0,F,24,Credit Card
INV03487,C00009,P00204,2024-01-31,MK,Electronics,5341.9,F,31,Credit Card
INV03487,C00009,P00459,2024-01-31,MK,Groceries,208.8,F,31,Credit Card
INV03488,C00770,P00300,2025-06-24,ST,Books,362.71,M,29,Mobile Payment
INV03488,C00770,P00253,2025-06-24,ST,Toys,125.52,M,29,Mobile Payment
INV03488,C00770,P00127,2025-06-24,ST,Clothing,669.91,M,29,Mobile Payment
INV03489,C00569,P00517,2024-12-22,ST,Books,80.53,F,37,Credit Card
INV03490,C00492,P00486,2025-02-17,MK,Electronics,4178.61,M,39,Cash
INV03490,C00492,P00398,2025-02-17,MK,Clothing,514.83,M,39,Cash
INV03490,C00492,P00140,2025-02-17,MK,Books,324.18,M,39,Cash
INV03490,C00492,P00085,2025-02-17,MK,Clothing,795.79,M,39,Cash
INV03491,C00253,P00028,2025-10-16,CYB,Toys,131.36,M,28,Cash
INV03491,C00253,P00040,2025-10-16,CYB,Electronics,3060.33,M,28,Cash
INV03491,C00253,P00167,2025-10-16,CYB,Toys,98.86,M,28,Cash
INV03491,C00253,P00517,2025-10-16,CYB,Books,80.53,M,28,Cash
INV03492,C00818,P00395,2024-05-30,TKO,Toys,147.66,M,39,Mobile Payment
INV03492,C00818,P00495,2024-05-30,TKO,Books,129.52,M,39,Mobile Payment
INV03492,C00818,P00117,2024-05-30,TKO,Books,507.64,M,39,Mobile Payment
INV03493,C00821,P00118,2024-10-11,TKO,Electronics,3560.13,F,37,Mobile Payment
INV03494,C00840,P00502,2024-07-08,CYB,Electronics,4341.91,F,44,Cash
INV03495,C00778,P00441,2024-07-30,CYB,Electronics,4894.68,M,29,Cash
INV03495,C00778,P00165,2024-07-30,CYB,Groceries,301.49,M,29,Cash
INV03495,C00778,P00260,2024-07-30,CYB,Electronics,4535.28,M,29,Cash
INV03495,C00778,P00093,2024-07-30,CYB,Books,107.08,M,29,Cash
INV03495,C00778,P00104,2024-07-30,CYB,Electronics,4642.62,M,29,Cash
INV03496,C00112,P00459,2024-09-30,MK,Groceries,208.8,M,52,Cash
INV03496,C00112,P00348,2024-09-30,MK,Electronics,1714.0,M,52,Cash
INV03496,C00112,P00357,2024-09-30,MK,Toys,99.07,M,52,Cash
INV03497,C00603,P00357,2024-08-27,MK,Toys,99.07,F,19,Credit Card
INV03497,C00603,P00518,2024-08-27,MK,Electronics,5447.33,F,19,Credit Card
INV03497,C00603,P00036,2024-08-27,MK,Toys,147.22,F,19,Credit Card
INV03497,C00603,P00346,2024-08-27,MK,Groceries,122.38,F,19,Credit Card
INV03498,C00463,P00068,2025-02-08,ST,Books,149.17,F,59,Cash
INV03498,C00463,P00081,2025-02-08,ST,Electronics,2602.3,F,59,Cash
INV03499,C00180,P00381,2024-04-17,MK,Groceries,281.01,M,39,Cash
INV03499,C00180,P00040,2024-04-17,MK,Electronics,3060.33,M,39,Cash
INV03499,C00180,P00132,2024-04-17,MK,Toys,125.21,M,39,Cash
INV03499,C00180,P00018,2024-04-17,MK,Clothing,484.96,M,39,Cash
INV03500,C00465,P00270,2024-02-27,TKO,Electronics,1546.75,F,58,Credit Card
INV03500,C00465,P00442,2024-02-27,TKO,Toys,129.62,F,58,Credit Card
INV03500,C00465,P00244,2024-02-27,TKO,Groceries,190.75,F,58,Credit Card
INV03500,C00465,P00004,2024-02-27,TKO,Electronics,1561.48,F,58,Credit Card
INV03501,C01169,P00271,2024-01-17,CYB,Toys,108.14,F,35,Cash
INV03501,C01169,P00387,2024-01-17,CYB,Books,197.4,F,35,Cash
INV03502,C00794,P00172,2025-04-07,MK,Toys,110.22,M,57,Cash
INV03502,C00794,P00251,2025-04-07,MK,Clothing,403.72,M,57,Cash
INV03502,C00794,P00310,2025-04-07,MK,Books,421.39,M,57,Cash
INV03503,C00534,P00186,2024-08-22,CYB,Clothing,961.86,F,57,Mobile Payment
INV03503,C00534,P00043,2024-08-22,CYB,Toys,129.23,F,57,Mobile Payment
