Customer id,Monetary,Frequency,Recency,Monetary_log,R_score,F_score,M_score,RFM_score,RFM_numeric,segment,cluster,Annualized_spend,Gender,Age,Payment method
C00759,13508.400000000001,4,42,9.51114101842102,5,4,4,544,544,Champions,0,6744.960328317374,F,38,Cash
C00760,8485.26,2,43,9.046203663991948,5,2,2,522,522,New / Promising,0,4236.826128590971,M,53,Credit Card
C00761,4923.04,3,492,8.501884610748197,1,3,1,131,131,Other,1,2458.152667578659,M,58,Credit Card
C00762,19276.22,5,214,9.866679366896664,2,4,5,245,245,Frequent but at risk,0,9624.925170998633,M,29,Cash
C00763,935.3,2,227,6.841935937944843,2,2,1,221,221,At Risk / Churn,1,467.0102599179206,M,43,Credit Card
C00764,8564.49,5,70,9.055496618695662,4,4,2,442,442,Other,0,4276.386935704514,F,25,Credit Card
C00765,17215.34,4,147,9.753614211837133,3,4,4,344,344,Loyal,0,8595.894801641587,F,39,Credit Card
C00766,26492.59,5,67,10.184658095922533,4,4,5,445,445,Champions,0,13228.174213406292,M,59,Mobile Payment
C00767,631.55,2,616,6.449759268860679,1,2,1,121,121,At Risk / Churn,1,315.34302325581393,F,21,Credit Card
C00768,22670.9,7,55,10.028881551193846,4,5,5,455,455,Champions,0,11319.943228454173,M,39,Mobile Payment
C00769,18262.5,4,55,9.812659811575587,4,4,4,444,444,Champions,0,9118.7585499316,F,56,Cash
C00770,19221.260000000002,7,40,9.863824261459685,5,5,5,555,555,Champions,0,9597.482763337894,M,29,Mobile Payment
C00771,330.72,2,110,5.804291239583003,3,2,1,321,321,Other,1,165.13378932968536,M,58,Cash
C00772,23474.34,5,4,10.063705787464656,5,4,5,545,545,Champions,0,11721.11367989056,M,49,Cash
C00773,20824.9,5,69,9.943952683388119,4,4,5,445,445,Champions,0,10398.20588235294,F,43,Cash
C00774,7929.27,3,102,8.97844236196857,3,3,2,332,332,Other,0,3959.2114227086186,F,45,Mobile Payment
C00775,20096.86,6,17,9.908368620717392,5,5,5,555,555,Champions,0,10034.683857729138,M,22,Credit Card
C00776,14208.48,5,227,9.561664626473647,2,4,4,244,244,Frequent but at risk,0,7094.52147742818,F,56,Credit Card
C00777,14172.66,3,455,9.559140591499597,1,3,4,134,134,Other,1,7076.635978112175,M,28,Credit Card
C00778,38114.81,6,151,10.54838443567236,3,5,5,355,355,Loyal,0,19031.33467852257,M,29,Cash
C00779,9332.89,1,343,9.141407141567809,1,1,3,113,113,Other,1,4660.061354309165,F,46,Credit Card
C00780,16105.36,3,14,9.68696950402423,5,3,4,534,534,Loyal,0,8041.664021887825,M,55,Cash
C00781,4576.38,2,216,8.428882061022081,2,2,1,221,221,At Risk / Churn,1,2285.059781121751,M,51,Mobile Payment
C00782,25729.859999999997,5,112,10.155446328735875,3,4,5,345,345,Loyal,0,12847.330916552666,M,23,Credit Card
C00783,15555.21,7,197,9.652215194798815,2,5,4,254,254,Frequent but at risk,0,7766.965321477427,M,52,Credit Card
C00784,6854.82,2,562,8.832853205557234,1,2,2,122,122,At Risk / Churn,1,3422.7213406292744,F,32,Credit Card
C00785,20236.03,8,204,9.915269373503728,2,5,5,255,255,Frequent but at risk,0,10104.173666210669,M,35,Mobile Payment
C00786,5545.85,3,106,8.62098547804547,3,3,2,332,332,Other,0,2769.1316689466485,F,27,Cash
C00787,12335.13,3,514,9.420287634009581,1,3,3,133,133,Other,1,6159.12783857729,F,25,Cash
C00788,11706.550000000001,2,458,9.36798921181518,1,2,3,123,123,Other,1,5845.267783857729,F,59,Cash
C00789,10399.8,2,119,9.24963800524796,3,2,3,323,323,Other,0,5192.786593707249,M,20,Credit Card
C00791,6981.23,1,578,8.851123628972884,1,1,2,112,112,At Risk / Churn,1,3485.839876880985,M,25,Cash
C00792,11302.46,3,202,9.33286415252267,2,3,3,233,233,Other,0,5643.499179206566,M,22,Credit Card
C00793,5476.6,3,65,8.608422327806853,4,3,2,432,432,Other,0,2734.5540355677153,M,48,Cash
C00794,5373.530000000001,3,269,8.589426407312136,2,3,2,232,232,Other,1,2683.089534883721,M,57,Cash
C00795,11935.32,2,74,9.387341131735644,4,2,3,423,423,New / Promising,0,5959.496306429548,M,46,Cash
C00796,26531.43,5,173,10.186123037358682,3,4,5,345,345,Loyal,0,13247.567647058822,F,58,Credit Card
C00797,12030.02,5,50,9.395243593404349,4,4,3,443,443,Loyal,0,6006.781532147743,F,54,Credit Card
C00798,1823.81,2,104,7.509231151007771,3,2,1,321,321,Other,1,910.6575239398084,F,29,Mobile Payment
C00799,45159.43,7,61,10.717976539918887,4,5,5,455,455,Champions,0,22548.826196990423,M,32,Cash
C00800,14179.73,8,95,9.559639279720116,4,5,4,454,454,Champions,0,7080.166142270861,F,20,Cash
C00801,15000.880000000001,4,479,9.615930805564114,1,4,4,144,144,Frequent but at risk,1,7490.179480164159,M,47,Cash
C00802,5153.68,2,292,8.547660318869584,1,2,2,122,122,At Risk / Churn,1,2573.314911080711,M,47,Cash
C00803,36467.86,6,123,10.50421402474548,3,5,5,355,355,Loyal,0,18208.98618331053,F,35,Cash
C00804,11489.69,4,19,9.34929242125906,5,4,3,543,543,Loyal,0,5736.986114911081,F,35,Credit Card
C00805,4426.75,4,27,8.395646833336741,5,4,1,541,541,Other,0,2210.347127222982,M,45,Cash
C00806,6935.25,2,125,8.844516561640111,3,2,2,322,322,Other,1,3462.8813269493844,M,22,Cash
C00807,19535.789999999997,6,158,9.880054633698323,3,5,5,355,355,Loyal,0,9754.532626538985,F,60,Cash
C00808,13033.21,5,142,9.475332718470375,3,4,3,343,343,Loyal,0,6507.690355677154,F,36,Credit Card
C00809,7138.89,3,33,8.873452649052489,5,3,2,532,532,Other,0,3564.5620383036935,F,47,Credit Card
C00810,25260.44,10,4,10.13703440140553,5,5,5,555,555,Champions,0,12612.94199726402,F,35,Credit Card
C00811,21677.28,7,21,9.984066116612974,5,5,5,555,555,Champions,0,10823.812859097126,M,53,Mobile Payment
C00812,6189.9,5,14,8.730835750909375,5,4,2,542,542,Other,0,3090.7161422708614,F,56,Credit Card
C00813,1965.21,2,485,7.58386311087249,1,2,1,121,121,At Risk / Churn,1,981.260807113543,M,25,Credit Card
C00814,7804.75,4,210,8.962615920581527,2,4,2,242,242,Frequent but at risk,0,3897.03659370725,M,45,Cash
C00815,16170.54,5,129,9.691008186131532,3,4,4,344,344,Loyal,0,8074.209439124487,M,41,Credit Card
C00816,6539.78,4,11,8.78581170339466,5,4,2,542,542,Other,0,3265.41682626539,M,19,Mobile Payment
C00817,1922.24,3,336,7.561766542793484,1,3,1,131,131,Other,1,959.8051983584131,F,51,Mobile Payment
C00818,10759.59,6,30,9.283645664926272,5,5,3,553,553,Loyal,0,5372.435499316005,M,39,Mobile Payment
C00819,6550.72,1,540,8.787482889577003,1,1,2,112,112,At Risk / Churn,1,3270.879343365253,M,20,Cash
C00820,10701.91,4,121,9.278270946091691,3,4,3,343,343,Loyal,0,5343.634952120383,M,49,Credit Card
C00821,15448.23,5,228,9.645314442896225,2,4,4,244,244,Frequent but at risk,0,7713.548495212038,F,37,Mobile Payment
C00822,31999.230000000003,4,358,10.373498369256033,1,4,5,145,145,Frequent but at risk,0,15977.727701778387,M,41,Mobile Payment
C00824,15974.96,3,486,9.678840371336884,1,3,4,134,134,Other,1,7976.553214774281,F,49,Cash
C00825,23522.37,6,95,10.065749674061559,4,5,5,455,455,Champions,0,11745.095827633379,M,23,Credit Card
C00826,8570.26,3,263,9.056170025288866,2,3,2,232,232,Other,1,4279.267989056088,F,57,Credit Card
C00827,3423.28,3,86,8.138646509619116,4,3,1,431,431,Other,1,1709.2984952120382,F,32,Cash
C00828,25118.44,7,268,10.131397327340013,2,5,5,255,255,Frequent but at risk,0,12542.039124487002,F,44,Mobile Payment
C00829,13361.43,3,215,9.500202316778887,2,3,3,233,233,Other,0,6671.57585499316,M,28,Credit Card
C00830,4533.179999999999,2,337,8.41939953032356,1,2,1,121,121,At Risk / Churn,1,2263.489329685362,F,38,Cash
C00831,6023.629999999999,2,168,8.703611345684754,3,2,2,322,322,Other,1,3007.694870041039,F,19,Cash
C00832,9177.5,3,211,9.124619071570704,2,3,3,233,233,Other,0,4582.472640218878,M,34,Mobile Payment
C00833,340.32,1,407,5.832820453668384,1,1,1,111,111,At Risk / Churn,1,169.92722298221614,F,55,Cash
C00834,21050.95,5,91,9.954748471399597,4,4,5,445,445,Champions,0,10511.076265389876,F,33,Cash
C00835,27949.78,8,158,10.238200385170597,3,5,5,355,355,Loyal,0,13955.772503419972,F,38,Credit Card
C00836,19113.47,3,343,9.85820091883008,1,3,4,134,134,Other,0,9543.66149110807,M,44,Mobile Payment
C00837,13175.54,3,396,9.48619325462423,1,3,3,133,133,Other,1,6578.758002735978,F,45,Credit Card
C00838,9657.35,5,265,9.175578105163893,2,4,3,243,243,Frequent but at risk,0,4822.069425444596,F,38,Cash
C00839,17382.9,6,116,9.763299769503705,3,5,4,354,354,Loyal,0,8679.560191518469,M,52,Credit Card
C00840,8050.1900000000005,2,434,8.993575185574366,1,2,2,122,122,At Risk / Churn,1,4019.5887140902873,F,44,Cash
C00841,10456.48,5,313,9.255072790811536,1,4,3,143,143,Frequent but at risk,0,5221.0878248974,M,28,Cash
C00842,6244.09,3,223,8.739550833985056,2,3,2,232,232,Other,1,3117.774076607387,F,19,Mobile Payment
C00843,8500.630000000001,3,606,9.04801318879979,1,3,2,132,132,Other,1,4244.500615595076,M,21,Cash
C00844,6192.37,4,206,8.731234644026651,2,4,2,242,242,Frequent but at risk,1,3091.9494528043774,F,51,Credit Card
C00845,4740.68,2,262,8.464146782273259,2,2,1,221,221,At Risk / Churn,1,2367.0974008207936,M,22,Cash
C00846,2238.88,1,451,7.714177571985514,1,1,1,111,111,At Risk / Churn,1,1117.9086183310533,F,35,Mobile Payment
C00847,20346.11,5,99,9.920694166043678,4,4,5,445,445,Champions,0,10159.138372093023,M,60,Cash
C00848,22842.59,9,125,10.036425831803694,3,5,5,355,355,Loyal,0,11405.670793433652,F,19,Credit Card
C00849,22870.48,4,21,10.037645998521594,5,4,5,545,545,Champions,0,11419.596716826265,M,40,Credit Card
C00850,3871.52,3,386,8.261660736900025,1,3,1,131,131,Other,1,1933.111901504788,F,31,Credit Card
C00851,12333.220000000001,3,26,9.420132792266045,5,3,3,533,533,Loyal,0,6158.17414500684,M,56,Credit Card
C00852,570.5899999999999,2,100,6.348421951151103,3,2,1,321,321,Other,1,284.90471956224343,M,34,Credit Card
C00853,24509.6,5,120,10.106860956026694,3,4,5,345,345,Loyal,0,12238.035567715457,F,44,Cash
C00854,14279.13,2,112,9.566624339493593,3,2,4,324,324,Other,0,7129.798153214773,M,32,Cash
C00855,14966.93,4,448,9.613665191299484,1,4,4,144,144,Frequent but at risk,1,7473.227701778385,F,46,Credit Card
C00856,26037.08,5,115,10.16731536088522,3,4,5,345,345,Loyal,0,13000.730779753761,F,54,Credit Card
C00857,16824.46,4,137,9.73064849440665,3,4,4,344,344,Loyal,0,8400.722161422707,M,45,Credit Card
C00858,6865.469999999999,2,38,8.834405424922709,5,2,2,522,522,New / Promising,0,3428.0390560875508,M,60,Credit Card
C00859,7231.19,2,68,8.8862971738508,4,2,2,422,422,New / Promising,0,3610.648905608755,F,32,Cash
C00860,25637.920000000002,6,21,10.151866788462597,5,5,5,555,555,Champions,0,12801.423803009577,F,46,Mobile Payment
C00861,21257.1,5,354,9.964493278193856,1,4,5,145,145,Frequent but at risk,0,10614.010259917919,M,37,Mobile Payment
C00862,13260.130000000001,4,118,9.492592478811812,3,4,3,343,343,Loyal,0,6620.995143638851,M,29,Mobile Payment
C00863,7351.469999999999,2,252,8.902791590175012,2,2,2,222,222,At Risk / Churn,1,3670.7066347469217,F,55,Mobile Payment
C00864,17527.14,6,134,9.771562868463851,3,5,4,354,354,Loyal,0,8751.581532147742,F,35,Mobile Payment
C00865,14653.47,5,13,9.592500687359664,5,4,4,544,544,Champions,0,7316.712106703146,M,58,Cash
C00866,19762.52,5,5,9.891593093089053,5,4,5,545,545,Champions,0,9867.742544459645,M,50,Cash
C00867,4974.91,2,35,8.512363547438726,5,2,1,521,521,New / Promising,1,2484.0521887824893,M,44,Cash
C00868,18061.76,4,79,9.801607639214856,4,4,4,444,444,Champions,0,9018.525854993159,M,28,Credit Card
C00869,30766.82,5,14,10.334224617577439,5,4,5,545,545,Champions,0,15362.365663474691,M,35,Credit Card
C00870,15810.25,3,487,9.668476990961752,1,3,4,134,134,Other,1,7894.310875512995,M,34,Mobile Payment
C00871,20318.55,3,210,9.919338755777908,2,3,5,235,235,Other,0,10145.377222982215,F,46,Mobile Payment
C00872,4072.06,2,321,8.312149838696305,1,2,1,121,121,At Risk / Churn,1,2033.2447332421339,F,34,Credit Card
C00873,11487.74,4,262,9.349122704255228,2,4,3,243,243,Frequent but at risk,0,5736.01244870041,F,33,Cash
C00874,22971.53,5,38,10.042054433283427,5,4,5,545,545,Champions,0,11470.052599179206,M,47,Credit Card
C00875,9862.01,2,167,9.196546674843777,3,2,3,323,323,Other,0,4924.259439124487,M,21,Cash
C00876,16937.73,5,169,9.737357994911557,3,4,4,344,344,Loyal,0,8457.279685362517,F,37,Cash
C00877,6109.83,3,370,8.717817885820356,1,3,2,132,132,Other,1,3050.7359097127223,M,45,Cash
C00878,16801.25,7,123,9.729268084995148,3,5,4,354,354,Loyal,0,8389.133036935704,F,43,Credit Card
C00879,7980.25,5,90,8.984850319780849,4,5,2,452,452,Other,0,3984.6665526675783,F,19,Credit Card
C00880,13440.079999999998,5,263,9.506070967991535,2,5,4,254,254,Frequent but at risk,0,6710.847058823528,F,43,Cash
C00881,4092.7200000000003,2,91,8.317209371112435,4,2,1,421,421,New / Promising,1,2043.5606019151846,F,43,Cash
C00883,17294.76,4,126,9.758216663742013,3,4,4,344,344,Loyal,0,8635.550478796169,M,20,Mobile Payment
C00884,9085.02,2,225,9.114492247505568,2,2,3,223,223,Other,1,4536.2958960328315,M,23,Cash
C00885,14847.220000000001,4,258,9.605635271726559,2,4,4,244,244,Frequent but at risk,0,7413.454582763338,M,56,Cash
C00886,98.86,1,645,4.603769205072463,1,1,1,111,111,At Risk / Churn,1,49.36238030095759,F,50,Mobile Payment
C00887,4675.04,2,394,8.450206876875303,1,2,1,121,121,At Risk / Churn,1,2334.322298221614,M,30,Cash
C00888,13122.71,5,3,9.48217579691518,5,5,3,553,553,Loyal,0,6552.379138166894,M,28,Credit Card
C00889,21051.36,4,365,9.954767946840473,1,4,5,145,145,Frequent but at risk,0,10511.28098495212,F,40,Cash
C00890,11231.970000000001,2,271,9.326608482935608,2,2,3,223,223,Other,1,5608.302393980848,M,26,Cash
C00893,14294.369999999999,5,67,9.567690987597384,4,5,4,454,454,Champions,0,7137.407729138166,F,49,Credit Card
C00894,5185.86,2,442,8.553883783433843,1,2,2,122,122,At Risk / Churn,1,2589.3829001367985,F,56,Cash
C00895,11254.32,4,46,9.328596184744741,4,4,3,443,443,Loyal,0,5619.462106703146,M,22,Cash
C00896,11872.98,4,23,9.382104730476836,5,4,3,543,543,Loyal,0,5928.368946648427,M,57,Credit Card
C00897,26059.31,5,43,10.168168746233563,5,5,5,555,555,Champions,0,13011.830574555404,F,30,Credit Card
C00898,11548.289999999999,4,635,9.354379242198995,1,4,3,143,143,Frequent but at risk,1,5766.246032831737,F,44,Mobile Payment
C00899,17622.78,5,238,9.777004405426508,2,5,4,254,254,Frequent but at risk,0,8799.33611491108,M,40,Cash
C00900,4171.44,4,60,8.336256275564415,4,4,1,441,441,Other,0,2082.866757865937,F,45,Cash
C00901,1222.57,1,316,7.109528094159902,1,1,1,111,111,At Risk / Churn,1,610.4487688098494,M,60,Credit Card
C00902,18717.22,6,75,9.837252660040587,4,5,4,454,454,Champions,0,9345.80752393981,F,34,Credit Card
C00903,6031.28,4,290,8.704880327708603,1,4,2,142,142,Frequent but at risk,1,3011.5146374829,M,48,Cash
C00904,21663.85,4,56,9.983446410540534,4,4,5,445,445,Champions,0,10817.107045143637,M,25,Cash
C00905,24152.8,7,116,10.092196996599002,3,5,5,355,355,Loyal,0,12059.879616963064,M,53,Cash
C00906,29738.61,6,145,10.300235106276514,3,5,5,355,355,Loyal,0,14848.963953488372,F,42,Credit Card
C00907,9094.220000000001,4,113,9.11550427977457,3,4,3,343,343,Loyal,0,4540.889603283174,F,23,Mobile Payment
C00908,26059.71,4,1,10.16818409512735,5,4,5,545,545,Champions,0,13012.030300957591,M,52,Credit Card
C00909,19696.8,5,288,9.888262233363045,2,5,5,255,255,Frequent but at risk,0,9834.927496580027,F,48,Cash
C00910,7895.13,3,356,8.974128045010207,1,3,2,132,132,Other,1,3942.1647742818054,F,35,Cash
C00911,11561.86,2,22,9.355553516471128,5,2,3,523,523,New / Promising,0,5773.021751025992,M,22,Cash
C00912,28299.98,5,115,10.250651712007025,3,5,5,355,355,Loyal,0,14130.63296853625,F,49,Credit Card
C00913,3076.83,3,250,8.031980082204289,2,3,1,231,231,Other,1,1536.310465116279,F,41,Cash
C00914,5103.36,4,91,8.537850355452656,4,4,2,442,442,Other,0,2548.1893296853623,F,52,Mobile Payment
C00915,1807.73,1,695,7.500380220524505,1,1,1,111,111,At Risk / Churn,1,902.6285225718194,M,45,Credit Card
C00916,10675.83,4,131,9.275831251976056,3,4,3,343,343,Loyal,0,5330.612790697674,M,21,Credit Card
C00917,2099.79,3,182,7.650068743445809,2,3,1,231,231,Other,1,1048.458755129959,M,43,Cash
C00918,13262.15,5,247,9.492744792088848,2,5,3,253,253,Frequent but at risk,0,6622.003761969903,M,51,Credit Card
C00919,8301.529999999999,3,254,9.02431556661384,2,3,2,232,232,Other,1,4145.086798905608,M,56,Cash
C00920,9246.23,3,56,9.132079326200074,4,3,3,433,433,Loyal,0,4616.790629274966,F,43,Mobile Payment
C00921,128.75,1,401,4.865609522045998,1,1,1,111,111,At Risk / Churn,1,64.28693570451436,M,22,Credit Card
C00922,17351.6,3,77,9.761497630055512,4,3,4,434,434,Loyal,0,8663.931600547194,F,40,Cash
C00923,8708.720000000001,3,501,9.072194922372304,1,3,2,132,132,Other,1,4348.403283173735,F,47,Cash
C00924,7858.689999999999,4,19,8.969502444441904,5,4,2,542,542,Other,0,3923.969699042407,F,37,Credit Card
C00925,36137.81,7,168,10.495122636099946,3,5,5,355,355,Loyal,0,18044.18693570451,M,43,Cash
C00926,2571.7599999999998,2,504,7.852734531600105,1,2,1,121,121,At Risk / Churn,1,1284.120930232558,F,27,Cash
C00927,6656.03,2,334,8.803428718125025,1,2,2,122,122,At Risk / Churn,1,3323.4623119015046,F,40,Cash
C00928,24097.16,5,29,10.08989076801633,5,5,5,555,555,Champions,0,12032.097674418605,F,34,Cash
C00929,12409.94,4,377,9.426333620696758,1,4,3,143,143,Frequent but at risk,0,6196.481668946649,M,28,Cash
C00930,29138.95,6,47,10.279865363893228,4,5,5,455,455,Champions,0,14549.544117647058,M,49,Cash
C00931,15480.41,5,257,9.647395228267024,2,5,4,254,254,Frequent but at risk,0,7729.6164842681255,F,58,Mobile Payment
C00932,11791.89,4,76,9.375252086479268,4,4,3,443,443,Loyal,0,5887.879411764705,F,28,Credit Card
C00933,8707.62,5,9,9.072068618717482,5,5,2,552,552,Other,0,4347.854035567716,M,59,Mobile Payment
C00934,6722.13,3,83,8.81330909888777,4,3,2,432,432,Other,0,3356.467099863201,F,54,Cash
C00935,15325.86,4,227,9.637362123749583,2,4,4,244,244,Frequent but at risk,0,7652.447195622435,M,43,Cash
C00936,2294.36,3,441,7.7386449729380695,1,3,1,131,131,Other,1,1145.6106703146374,M,60,Credit Card
C00937,6990.05,3,200,8.852386038539048,2,3,2,232,232,Other,1,3490.2438440492474,F,40,Cash
C00938,12235.460000000001,4,133,9.412175298549121,3,4,3,343,343,Loyal,0,6109.3610123119015,M,20,Credit Card
C00939,13525.17,4,567,9.512381606442714,1,4,4,144,144,Frequent but at risk,1,6753.333857729138,M,37,Credit Card
C00940,11705.89,2,14,9.367932836347718,5,2,3,523,523,New / Promising,0,5844.9382352941175,M,34,Credit Card
C00941,7312.700000000001,2,295,8.897504580640861,1,2,2,122,122,At Risk / Churn,1,3651.3481532147744,M,37,Credit Card
C00942,6218.47,2,260,8.735439973099517,2,2,2,222,222,At Risk / Churn,1,3104.9816005471957,F,59,Credit Card
C00943,24305.11,6,72,10.098483038052036,4,5,5,455,455,Champions,0,12135.930437756497,F,44,Cash
C00944,14849.69,3,50,9.605801607797861,4,3,4,434,434,Loyal,0,7414.687893296854,F,46,Cash
C00945,4923.86,1,146,8.502051126806213,3,1,1,311,311,Other,1,2458.562106703146,M,31,Credit Card
C00946,8739.539999999999,3,152,9.075727251637998,3,3,2,332,332,Other,0,4363.7922024623795,M,48,Credit Card
C00947,24831.399999999998,6,24,10.119904531100632,5,5,5,555,555,Champions,0,12398.715458276332,F,21,Cash
C00948,12434.57,6,77,9.42831619354643,4,5,3,453,453,Loyal,0,6208.779822161422,M,23,Cash
C00949,6030.35,3,208,8.704726145260725,2,3,2,232,232,Other,1,3011.050273597811,M,42,Cash
C00950,7754.86,2,64,8.956203965658114,4,2,2,422,422,New / Promising,0,3872.125718194254,F,34,Credit Card
C00951,22669.87,6,113,10.028836119474516,3,5,5,355,355,Loyal,0,11319.428932968534,M,34,Cash
C00952,14862.55,6,187,9.606667186106641,2,5,4,254,254,Frequent but at risk,0,7421.109097127222,F,40,Mobile Payment
C00953,197.82,1,693,5.292399892783999,1,1,1,111,111,At Risk / Churn,1,98.77469220246238,F,53,Mobile Payment
C00954,9059.880000000001,6,102,9.111721524563015,3,5,3,353,353,Loyal,0,4523.743091655267,F,58,Cash
C00955,4403.7300000000005,4,119,8.390434242507618,3,4,1,341,341,Other,1,2198.852872777018,M,59,Cash
C00956,3424.83,1,622,8.13909905710418,1,1,1,111,111,At Risk / Churn,1,1710.0724350205196,M,28,Mobile Payment
C00957,31659.35,6,93,10.362820388332835,4,5,5,455,455,Champions,0,15808.020177838576,M,60,Credit Card
C00958,12914.5,3,59,9.466183419453408,4,3,3,433,433,Loyal,0,6448.416552667578,M,37,Cash
C00959,6250.13,2,362,8.740517526388096,1,2,2,122,122,At Risk / Churn,1,3120.7899452804377,M,55,Cash
C00960,2198.12,2,239,7.695812559325067,2,2,1,221,221,At Risk / Churn,1,1097.5564979480164,M,32,Credit Card
C00961,3520.59,2,182,8.16666787114981,2,2,1,221,221,At Risk / Churn,1,1757.8869357045144,M,31,Cash
C00962,5179.84,3,190,8.552722484268829,2,3,2,232,232,Other,1,2586.377017783858,M,26,Cash
C00963,14325.449999999999,3,228,9.569862758100864,2,3,4,234,234,Other,0,7152.926470588234,M,28,Credit Card
C00964,821.67,2,425,6.712555148212817,1,2,1,121,121,At Risk / Churn,1,410.2729822161422,M,19,Mobile Payment
C00965,13845.380000000001,3,132,9.535779105610757,3,3,4,334,334,Loyal,0,6913.219835841313,F,26,Credit Card
C00966,2762.52,2,215,7.924260508446333,2,2,1,221,221,At Risk / Churn,1,1379.3704514363885,M,31,Cash
C00967,4077.58,1,193,8.313504167602817,2,1,1,211,211,At Risk / Churn,1,2036.000957592339,M,31,Credit Card
C00968,21018.82,3,167,9.953221081121203,3,3,5,335,335,Loyal,0,10495.033242134063,M,30,Cash
C00969,9396.67,4,189,9.148217065192243,2,4,3,243,243,Frequent but at risk,0,4691.907729138166,M,22,Credit Card
C00970,20585.36,3,582,9.93238399954654,1,3,5,135,135,Other,1,10278.599726402188,M,28,Cash
C00971,7780.37,5,190,8.959487694214952,2,5,2,252,252,Frequent but at risk,0,3884.8632694938437,M,20,Credit Card
C00972,13820.34,2,379,9.533969053547448,1,2,4,124,124,Other,1,6900.716963064296,M,43,Cash
C00973,129.38,1,235,4.870453263496393,2,1,1,211,211,At Risk / Churn,1,64.60150478796169,M,34,Credit Card
C00974,6598.69,3,258,8.794777957214436,2,3,2,232,232,Other,1,3294.8315321477426,M,44,Mobile Payment
C00975,3935.6800000000003,3,203,8.278093007477766,2,3,1,231,231,Other,1,1965.1480164158688,M,41,Cash
C00976,33859.14,6,328,10.429993790350759,1,5,5,155,155,Frequent but at risk,0,16906.41053351573,F,46,Cash
C00977,13379.5,4,173,9.501553702191782,3,4,3,343,343,Loyal,0,6680.598495212038,M,47,Credit Card
C00978,12013.48,5,45,9.393867867999706,5,5,3,553,553,Loyal,0,5998.522845417237,M,36,Cash
C00979,34253.49,8,32,10.441572929988698,5,5,5,555,555,Champions,0,17103.315800273595,M,56,Mobile Payment
C00980,10861.75,2,43,9.293094784268531,5,2,3,523,523,New / Promising,0,5423.445622435021,M,35,Cash
C00981,3106.84,3,214,8.041683230110914,2,3,1,231,231,Other,1,1551.2949384404924,F,54,Credit Card
C00982,5362.72,3,266,8.587413043188253,2,3,2,232,232,Other,1,2677.691928864569,F,19,Credit Card
C00983,12904.58,4,88,9.465415054962996,4,4,3,443,443,Loyal,0,6443.463337893297,F,59,Cash
C00984,10322.72,5,51,9.24219943919989,4,5,3,453,453,Loyal,0,5154.299316005471,M,53,Credit Card
C00985,13198.509999999998,4,118,9.487934986673332,3,4,3,343,343,Loyal,0,6590.227291381668,F,59,Mobile Payment
C00986,2872.6699999999996,2,119,7.963345237499384,3,2,1,321,321,Other,1,1434.3701094391242,F,56,Mobile Payment
C00987,383.81,1,179,5.952749705979869,2,1,1,211,211,At Risk / Churn,1,191.6424760601915,F,24,Cash
C00988,15592.28,3,169,9.654595331199141,3,3,4,334,334,Loyal,0,7785.474965800274,M,48,Mobile Payment
C00989,9779.87,3,300,9.188183716127634,1,3,3,133,133,Other,1,4883.245622435021,F,28,Credit Card
C00990,30249.84,5,281,10.317279231668488,2,5,5,255,255,Frequent but at risk,0,15104.229274965799,F,37,Cash
C00991,690.51,3,95,6.538877612316229,4,3,1,431,431,Other,1,344.78269493844044,F,51,Mobile Payment
C00992,8435.19,4,218,9.04028606386756,2,4,2,242,242,Frequent but at risk,0,4211.825376196991,M,41,Cash
C00993,6638.339999999999,3,507,8.80076783993985,1,3,2,132,132,Other,1,3314.6294117647053,M,44,Cash
C00994,1204.8000000000002,1,336,7.094898526055306,1,1,1,111,111,At Risk / Churn,1,601.5759233926129,M,58,Credit Card
C00995,22594.96,6,336,10.025526408218767,1,5,5,155,155,Frequent but at risk,0,11282.025170998631,M,39,Credit Card
C00996,2094.3199999999997,1,139,7.647461565322036,3,1,1,311,311,Other,1,1045.7274965800273,M,38,Credit Card
C00997,12050.07,4,85,9.396908731657106,4,4,3,443,443,Loyal,0,6016.792818057455,F,22,Credit Card
C00998,15182.19,3,265,9.627944173799804,2,3,4,234,234,Other,0,7580.710465116279,M,43,Cash
C00999,17708.93,6,65,9.781880778199898,4,5,4,454,454,Champions,0,8842.35218878249,F,60,Cash
C01000,27403.219999999998,8,7,10.218452295115672,5,5,5,555,555,Champions,0,13682.866347469218,F,19,Cash
C01001,16310.84,3,170,9.699646503476416,3,3,4,334,334,Loyal,0,8144.263474692202,M,32,Cash
C01002,2066.85,2,100,7.634264699148483,3,2,1,321,321,Other,1,1032.0112859097126,F,50,Credit Card
C01003,18951.3,5,63,9.849680575177246,4,5,4,454,454,Champions,0,9462.687414500682,M,38,Mobile Payment
C01004,622.67,1,244,6.435621382327132,2,1,1,211,211,At Risk / Churn,1,310.90909712722294,M,46,Mobile Payment
C01005,940.71,2,525,6.847697371552765,1,2,1,121,121,At Risk / Churn,1,469.71155950752393,F,44,Cash
C01006,2695.69,2,304,7.899780374004596,1,2,1,121,121,At Risk / Churn,1,1346.0011627906977,M,45,Mobile Payment
C01007,22470.27,7,23,10.019992883386374,5,5,5,555,555,Champions,0,11219.765458276333,M,24,Credit Card
C01008,18049.64,5,176,9.800936420196152,2,5,4,254,254,Frequent but at risk,0,9012.47414500684,F,38,Credit Card
